Period,OOS,Realized,ARX,RW,HM
1994-03-31,False,0.9453781512604786,0.8505044135756146,0.8429926238145313,5.076744783136173
1994-04-30,False,0.9394572025052117,0.7090620518328761,0.9453781512605008,5.061937017430527
1994-05-31,False,1.041666666666674,1.1674900943256628,0.9394572025052339,5.047213875234364
1994-06-30,False,0.8324661810614087,1.0598539548594355,1.041666666666674,5.032959258833768
1994-07-31,False,0.7306889352818313,0.7653818569959503,0.8324661810614087,5.018063893309752
1994-08-31,False,0.7314524555903867,0.7379895760217137,0.7306889352818313,5.002914158475732
1994-09-30,False,0.5202913631633832,0.46813951455946246,0.7314524555903867,4.987873800366981
1994-10-31,False,0.41536863966771254,0.5333495941857391,0.520291363163361,4.972198072517143
1994-11-30,False,0.41536863966771254,0.345236965897433,0.41536863966771254,4.956265102472215
1994-12-31,False,0.4158004158004047,0.35591864389168393,0.41536863966771254,4.9404431635774255
1995-01-31,False,0.5219206680584509,0.48022963189786605,0.4158004158004047,4.924732598480977
1995-02-28,False,0.4179728317659448,0.5349910376312383,0.5219206680584509,4.909497955123115
1995-03-31,False,0.20811654526535772,0.16936756912953044,0.4179728317659226,4.8940099374563655
1995-04-30,False,-0.10341261633920462,-0.23831349327024798,0.20811654526535772,4.87790721102272
1995-05-31,False,-0.3092783505154628,-0.2889975893188512,-0.10341261633920462,4.860847896545453
1995-06-30,False,-0.3095975232198289,-0.38398170148497,-0.3092783505154628,4.843202414473572
1995-07-31,False,-0.2072538860103501,-0.1772018355820637,-0.3095975232198289,4.825675884073255
1995-08-31,False,-0.20746887966806016,-0.11065273232123696,-0.2072538860103612,4.808615105191615
1995-09-30,False,0.10351966873707319,0.16806601987617853,-0.20746887966804906,4.791668875513036
1995-10-31,False,0.10341261633919352,-0.009734308796838231,0.10351966873707319,4.775883861348806
1995-11-30,False,0.0,0.13380682698820312,0.10341261633919352,4.76020442764072
1995-12-31,False,0.10351966873707319,0.006001130191601867,0.0,4.744284011494765
1996-01-31,False,-0.20768431983385627,0.1028323633823991,0.10351966873707319,4.728814797018906
1996-02-29,False,0.0,-0.04278162137800745,-0.20768431983385627,4.7124144677270365
1996-03-31,False,0.0,0.005049571649218265,0.0,4.696810446310722
1996-04-30,False,0.10351966873707319,-0.06305432734899918,0.0,4.681309421735439
1996-05-31,False,0.10341261633919352,0.10886423753930785,0.10351966873707319,4.666250902811102
1996-06-30,False,0.20703933747412417,0.12539867042866693,0.10341261633919352,4.651290777281686
1996-07-31,False,0.31152647975076775,0.3611755393113647,0.20703933747412417,4.636767079765975
